F:\TrainingImages\train_05\4b6853292b2f784c.jpg,613,355,632,387,Chair
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,688,374,733,436,Chair
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,723,368,759,399,Chair
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,811,478,968,695,Chair
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,915,404,942,446,Chair
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,1011,408,1023,446,Chair
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,40,410,156,584,Woman
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,51,380,128,467,Woman
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,96,371,138,425,Woman
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,408,346,434,404,Woman
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,425,348,451,403,Woman
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,589,346,629,394,Woman
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,940,388,1023,474,Woman
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,87,344,121,396,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,106,344,126,383,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,122,346,158,389,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,133,359,179,401,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,137,341,186,391,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,145,440,357,729,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,187,340,227,377,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,191,366,331,499,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,222,348,276,398,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,282,337,328,402,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,314,365,396,481,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,337,340,357,362,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,355,339,385,375,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,359,350,426,427,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,382,337,414,399,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,428,349,531,492,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,439,330,458,351,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,452,327,481,365,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,476,335,504,376,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,490,396,677,755,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,510,341,576,408,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,513,353,581,451,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,556,333,586,382,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,576,333,602,359,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,627,368,732,556,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,654,337,688,375,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,677,263,734,369,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,727,339,765,397,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,782,372,970,668,Man
F:\TrainingImages\train_05\4b6853292b2f784c.jpg,908,350,974,448,Man
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,142,255,857,510,Desk
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,44,265,563,488,Table
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,115,121,344,489,Woman
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,128,156,192,420,Woman
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,323,163,452,440,Woman
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,750,163,931,316,Woman
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,0,268,1022,766,Table
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,44,153,188,456,Girl
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,123,124,337,478,Girl
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,326,164,449,436,Girl
F:\TrainingImages\train_04\7aab7bedc837cb0a.jpg,755,164,934,310,Girl
F:\TrainingImages\train_00\eaab1a381aba8afb.jpg,44,286,254,557,Chair
F:\TrainingImages\train_00\eaab1a381aba8afb.jpg,158,246,960,591,Sofa bed
F:\TrainingImages\train_00\eaab1a381aba8afb.jpg,423,247,824,416,Man
F:\TrainingImages\train_00\eaab1a381aba8afb.jpg,277,393,531,621,Coffee table
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,681,340,986,677,Woman
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,386,502,757,683,Table
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,846,274,1002,459,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,414,205,498,348,Woman
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,163,287,1023,676,Table
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,350,256,397,288,Table
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,0,262,264,561,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,41,238,221,404,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,121,318,562,682,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,171,184,263,308,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,218,166,263,272,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,264,190,356,299,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,268,167,304,250,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,325,180,375,259,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,455,178,501,256,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,492,185,545,283,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,501,181,581,304,Man
F:\TrainingImages\train_06\2f90111cd5ec0b9d.jpg,680,360,1012,682,Man
F:\TrainingImages\train_08\0c3863a56e8ee636.jpg,437,187,552,372,Woman
F:\TrainingImages\train_08\0c3863a56e8ee636.jpg,33,181,143,307,Woman
F:\TrainingImages\train_08\0c3863a56e8ee636.jpg,190,190,299,329,Woman
F:\TrainingImages\train_08\0c3863a56e8ee636.jpg,338,176,467,346,Woman
F:\TrainingImages\train_08\0c3863a56e8ee636.jpg,628,191,803,420,Woman
F:\TrainingImages\train_08\0c3863a56e8ee636.jpg,869,210,1000,335,Woman
F:\TrainingImages\train_08\0c3863a56e8ee636.jpg,0,285,840,530,Table
F:\TrainingImages\train_08\0b66e2351faf4b73.jpg,7,452,237,591,Table
F:\TrainingImages\train_08\0b66e2351faf4b73.jpg,24,35,903,768,Man
F:\TrainingImages\train_08\0b66e2351faf4b73.jpg,7,431,238,607,Bench
F:\TrainingImages\train_05\4774d863d585ec30.jpg,0,459,186,689,Table
F:\TrainingImages\train_05\4774d863d585ec30.jpg,793,155,1005,519,Man
F:\TrainingImages\train_05\4774d863d585ec30.jpg,298,316,478,551,Table
F:\TrainingImages\train_05\4774d863d585ec30.jpg,336,532,1023,727,Table
F:\TrainingImages\train_05\4774d863d585ec30.jpg,13,134,488,671,Man
F:\TrainingImages\train_05\4774d863d585ec30.jpg,433,148,771,535,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,598,185,811,718,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,0,339,576,508,Table
F:\TrainingImages\train_04\6af21498220ad7de.jpg,390,395,772,728,Table
F:\TrainingImages\train_04\6af21498220ad7de.jpg,160,286,220,350,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,220,289,263,355,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,288,302,348,351,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,348,291,409,355,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,384,312,465,363,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,496,291,593,384,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,742,227,833,339,Man
F:\TrainingImages\train_04\6af21498220ad7de.jpg,860,214,971,500,Man
F:\TrainingImages\train_05\58df1b668a92a104.jpg,0,478,471,767,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,420,435,502,579,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,471,441,508,565,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,475,445,540,559,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,476,501,998,719,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,583,446,615,483,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,585,449,686,499,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,608,442,707,502,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,613,442,651,485,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,629,440,725,512,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,643,441,759,518,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,651,452,1023,646,Chair
F:\TrainingImages\train_05\58df1b668a92a104.jpg,662,531,1023,767,Chair
F:\TrainingImages\train_05\5a7686515f6eceff.jpg,69,515,911,759,Table
F:\TrainingImages\train_05\5a7686515f6eceff.jpg,69,300,157,618,Bottle
F:\TrainingImages\train_05\5a7686515f6eceff.jpg,194,340,272,611,Bottle
F:\TrainingImages\train_05\5a7686515f6eceff.jpg,971,465,1022,766,Bottle
F:\TrainingImages\train_05\5a7686515f6eceff.jpg,102,384,208,637,Wine glass
F:\TrainingImages\train_05\5a7686515f6eceff.jpg,275,382,376,634,Wine glass
F:\TrainingImages\train_05\5a7686515f6eceff.jpg,823,460,965,766,Wine glass
F:\TrainingImages\train_00\f2a669a27577c177.jpg,319,671,672,869,Bicycle
F:\TrainingImages\train_00\f2a669a27577c177.jpg,366,493,615,781,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,805,410,945,571,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,273,322,391,480,Woman
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,69,452,689,573,Table
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,30,380,124,548,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,115,410,218,529,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,119,307,152,331,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,152,385,248,494,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,177,341,225,389,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,376,373,423,471,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,641,341,666,391,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,707,463,824,576,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,753,321,773,352,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,755,339,784,378,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,920,350,936,372,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,945,532,1022,576,Chair
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,549,284,584,339,Woman
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,552,303,643,469,Woman
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,629,321,762,515,Woman
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,775,291,835,375,Woman
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,897,293,949,365,Woman
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,716,391,981,489,Table
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,0,348,103,576,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,42,294,142,495,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,172,258,227,322,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,179,322,300,499,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,213,238,270,322,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,259,280,337,374,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,284,230,332,323,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,316,251,376,339,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,355,287,417,379,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,362,238,412,307,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,403,303,490,456,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,444,311,599,508,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,618,271,668,343,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,696,274,769,394,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,771,328,954,576,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,851,291,931,400,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,888,294,1013,429,Man
F:\TrainingImages\train_06\3bc7484518e74c88.jpg,940,306,1022,566,Man
F:\TrainingImages\train_04\6ce1034b7a8eb4c0.jpg,28,379,643,663,Table
F:\TrainingImages\train_04\6ce1034b7a8eb4c0.jpg,332,0,801,682,Man
F:\TrainingImages\train_06\44aa2f549e75c290.jpg,68,93,563,653,Man
F:\TrainingImages\train_06\44aa2f549e75c290.jpg,502,125,1022,680,Man
F:\TrainingImages\train_06\44aa2f549e75c290.jpg,416,296,524,450,Microphone
F:\TrainingImages\train_00\ed447d08518ae9aa.jpg,21,210,817,680,Bed
F:\TrainingImages\train_00\ed447d08518ae9aa.jpg,787,435,1023,679,Table
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,481,532,797,768,Guitar
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,197,152,466,676,Man
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,720,732,859,767,Drum
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,744,681,821,750,Drum
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,813,682,864,730,Drum
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,0,481,90,766,Guitar
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,0,448,131,767,Man
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,459,423,688,767,Man
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,638,592,778,764,Man
F:\TrainingImages\train_07\231cfc1932ed7fc3.jpg,828,397,997,767,Man
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,0,547,1023,792,Table
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,348,209,1023,377,Table
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,368,28,581,145,Table
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,716,0,1013,105,Table
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,197,426,290,766,Bottle
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,890,116,936,281,Bottle
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,903,0,924,40,Bottle
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,934,0,954,40,Bottle
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,49,17,412,572,Man
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,32,531,129,729,Wine glass
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,487,640,560,792,Wine glass
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,498,503,561,639,Wine glass
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,512,577,604,736,Wine glass
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,739,526,847,779,Wine glass
F:\TrainingImages\train_04\7ef8e608f019d431.jpg,959,545,1023,792,Wine glass
F:\TrainingImages\train_05\506327d6975f0e44.jpg,0,759,253,1024,Woman
F:\TrainingImages\train_05\506327d6975f0e44.jpg,169,193,621,986,Man
F:\TrainingImages\train_05\506327d6975f0e44.jpg,178,412,275,563,Microphone
F:\TrainingImages\train_05\506327d6975f0e44.jpg,0,540,92,755,Woman
F:\TrainingImages\train_05\506327d6975f0e44.jpg,57,599,243,910,Woman
F:\TrainingImages\train_05\506327d6975f0e44.jpg,1,597,156,819,Man
F:\TrainingImages\train_05\506327d6975f0e44.jpg,574,488,681,775,Man
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,26,255,250,670,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,251,502,588,675,Table
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,255,226,377,619,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,289,310,567,678,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,372,226,398,279,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,400,225,424,280,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,421,215,427,245,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,436,222,461,278,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,532,303,752,666,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,739,292,929,682,Woman
F:\TrainingImages\train_01\caa6e3a33aafc770.jpg,871,220,967,279,Woman
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,0,496,352,680,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,192,428,320,524,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,255,424,363,528,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,280,408,359,500,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,297,408,381,483,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,428,418,572,556,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,433,414,531,480,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,441,406,503,445,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,458,435,622,613,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,519,445,742,680,Chair
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,714,212,874,659,Woman
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,994,270,1023,644,Woman
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,332,469,651,680,Table
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,348,427,533,487,Table
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,359,396,451,418,Table
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,366,415,464,443,Table
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,0,235,495,680,Man
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,195,228,259,497,Man
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,314,360,361,412,Man
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,424,355,446,406,Man
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,864,199,1011,668,Man
F:\TrainingImages\train_00\f0cd4e51ae4e8345.jpg,720,214,871,660,Girl
F:\TrainingImages\train_01\dd9e074e9216aad1.jpg,230,153,470,684,Woman
F:\TrainingImages\train_01\dd9e074e9216aad1.jpg,158,562,942,761,Table
F:\TrainingImages\train_01\dd9e074e9216aad1.jpg,0,207,216,726,Man
F:\TrainingImages\train_01\dd9e074e9216aad1.jpg,255,153,464,682,Man
F:\TrainingImages\train_01\dd9e074e9216aad1.jpg,423,176,634,632,Man
F:\TrainingImages\train_01\dd9e074e9216aad1.jpg,643,433,874,581,Man
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,186,423,397,627,Table
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,202,490,218,540,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,288,463,357,618,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,316,445,387,604,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,316,436,389,577,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,337,425,403,551,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,805,446,894,601,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,809,436,863,568,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,817,430,848,445,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,830,456,926,638,Chair
F:\TrainingImages\train_04\73c4abec364dbbe4.jpg,812,426,919,619,Table
F:\TrainingImages\train_00\f6c3160fea9972d3.jpg,293,189,595,606,Boy
F:\TrainingImages\train_00\f6c3160fea9972d3.jpg,0,558,935,767,Desk
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,133,0,281,285,Man
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,163,164,553,633,Man
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,248,0,300,100,Man
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,309,0,402,161,Man
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,554,155,1023,756,Man
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,570,0,645,118,Man
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,653,0,727,147,Man
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,947,0,1023,186,Man
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,0,329,1023,767,Car
F:\TrainingImages\train_08\04dc709d8c37cced.jpg,536,0,1009,163,Car
F:\TrainingImages\train_03\a1c8d08859da3554.jpg,529,274,653,576,Chair
F:\TrainingImages\train_03\a1c8d08859da3554.jpg,168,357,643,569,Table
F:\TrainingImages\train_03\a1c8d08859da3554.jpg,113,366,311,575,Chair
F:\TrainingImages\train_03\a1c8d08859da3554.jpg,167,426,394,575,Chair
F:\TrainingImages\train_03\a1c8d08859da3554.jpg,352,305,530,575,Chair
F:\TrainingImages\train_07\22426c5975929de4.jpg,748,455,1023,680,Woman
F:\TrainingImages\train_07\22426c5975929de4.jpg,60,48,598,679,Man
F:\TrainingImages\train_07\22426c5975929de4.jpg,364,148,648,306,Camera
F:\TrainingImages\train_05\491c61445b06af61.jpg,789,256,990,549,Chair
F:\TrainingImages\train_05\491c61445b06af61.jpg,297,142,458,419,Woman
F:\TrainingImages\train_05\491c61445b06af61.jpg,16,352,359,618,Table
F:\TrainingImages\train_05\491c61445b06af61.jpg,2,344,218,584,Chair
F:\TrainingImages\train_05\491c61445b06af61.jpg,47,438,384,651,Chair
F:\TrainingImages\train_05\491c61445b06af61.jpg,229,318,300,374,Chair
F:\TrainingImages\train_05\491c61445b06af61.jpg,272,342,465,509,Chair
F:\TrainingImages\train_05\491c61445b06af61.jpg,438,436,744,651,Chair
F:\TrainingImages\train_05\491c61445b06af61.jpg,677,293,817,491,Chair
F:\TrainingImages\train_05\491c61445b06af61.jpg,385,102,458,247,Woman
F:\TrainingImages\train_05\491c61445b06af61.jpg,0,277,172,315,Table
F:\TrainingImages\train_05\491c61445b06af61.jpg,8,216,157,241,Table
F:\TrainingImages\train_05\491c61445b06af61.jpg,20,241,236,288,Table
F:\TrainingImages\train_05\491c61445b06af61.jpg,172,270,307,321,Table
F:\TrainingImages\train_05\491c61445b06af61.jpg,733,283,906,534,Table
F:\TrainingImages\train_05\491c61445b06af61.jpg,187,133,240,188,Man
F:\TrainingImages\train_05\491c61445b06af61.jpg,332,132,683,646,Man
F:\TrainingImages\train_05\491c61445b06af61.jpg,679,146,887,495,Man
F:\TrainingImages\train_05\491c61445b06af61.jpg,825,158,1022,513,Man
F:\TrainingImages\train_01\ce3271f7251c60f9.jpg,26,19,557,667,Woman
F:\TrainingImages\train_01\ce3271f7251c60f9.jpg,0,191,110,684,Chair
F:\TrainingImages\train_01\ce3271f7251c60f9.jpg,0,0,256,227,Chair
F:\TrainingImages\train_01\ce3271f7251c60f9.jpg,378,0,661,424,Chair
F:\TrainingImages\train_01\ce3271f7251c60f9.jpg,526,0,1023,450,Chair
F:\TrainingImages\train_01\ce3271f7251c60f9.jpg,938,310,1023,461,Chair
F:\TrainingImages\train_01\ce3271f7251c60f9.jpg,67,14,599,684,Girl
F:\TrainingImages\train_05\4e99bc17fdcd5198.jpg,232,602,906,925,Desk
F:\TrainingImages\train_05\4e99bc17fdcd5198.jpg,224,611,895,924,Table
F:\TrainingImages\train_05\4e99bc17fdcd5198.jpg,168,250,312,833,Man
F:\TrainingImages\train_05\4e99bc17fdcd5198.jpg,250,250,470,837,Man
F:\TrainingImages\train_05\4e99bc17fdcd5198.jpg,391,402,643,921,Man
F:\TrainingImages\train_05\4e99bc17fdcd5198.jpg,470,237,655,574,Man
F:\TrainingImages\train_05\4e99bc17fdcd5198.jpg,640,245,817,839,Man
F:\TrainingImages\train_05\4e99bc17fdcd5198.jpg,812,231,1000,897,Man
F:\TrainingImages\train_06\4219faa275ac2b35.jpg,145,52,444,512,Man
F:\TrainingImages\train_06\4219faa275ac2b35.jpg,180,897,281,1017,Coffee table
F:\TrainingImages\train_06\4219faa275ac2b35.jpg,153,769,248,824,Sofa bed
F:\TrainingImages\train_06\4219faa275ac2b35.jpg,219,819,473,1003,Sofa bed
F:\TrainingImages\train_06\4219faa275ac2b35.jpg,508,254,651,363,Sofa bed
F:\TrainingImages\train_06\4219faa275ac2b35.jpg,675,260,820,395,Sofa bed
F:\TrainingImages\train_06\4219faa275ac2b35.jpg,780,257,921,422,Sofa bed
F:\TrainingImages\train_06\4219faa275ac2b35.jpg,935,256,1006,352,Sofa bed
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,0,434,1018,682,Table
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,0,232,1023,558,Table
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,30,147,917,262,Table
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,60,110,638,160,Table
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,1,154,37,239,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,54,51,71,109,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,79,403,161,635,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,80,94,103,152,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,135,70,161,106,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,147,46,164,72,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,174,49,193,88,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,220,51,234,79,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,225,101,250,149,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,315,78,335,112,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,331,445,419,682,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,339,107,352,133,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,405,160,435,259,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,455,165,487,284,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,481,451,558,682,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,495,99,520,154,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,495,170,542,285,Bottle
F:\TrainingImages\train_08\06e8fd05ae8810f6.jpg,541,81,550,117,Bottle
